function_name,duration,high_res_duration
GaussianBlur,124098,124208
computeDescriptors,5543769,5543859
GaussianBlur,97097,97157
computeDescriptors,5693476,5693616
GaussianBlur,92978,92999
computeDescriptors,4599514,4599534
GaussianBlur,78932,78992
computeDescriptors,4647827,4647968
GaussianBlur,84262,84332
computeDescriptors,3813244,3813294
GaussianBlur,65847,65877
computeDescriptors,3864032,3864072
GaussianBlur,67589,67670
computeDescriptors,3182153,3182233
GaussianBlur,57640,57701
computeDescriptors,3190699,3190849
GaussianBlur,55677,55757
computeDescriptors,2638318,2638338
GaussianBlur,53122,53182
computeDescriptors,2628048,2628078
GaussianBlur,61177,61218
computeDescriptors,2191008,2191028
GaussianBlur,48754,48804
computeDescriptors,2192321,2192351
GaussianBlur,53383,53452
computeDescriptors,1808414,1808434
GaussianBlur,44736,44786
computeDescriptors,1823814,1823834
GaussianBlur,46068,46109
computeDescriptors,1527444,1527464
computeDescriptors,1527073,1527093
Track,729941147,729941387
GrabImageStereo,780245901,780245931
ComputePyramid,695997,696086
ComputePyramid,901582,901712
DistributeOctTree,1269038,1269118
DistributeOctTree,1325877,1325947
DistributeOctTree,849392,849472
DistributeOctTree,876043,876103
DistributeOctTree,583812,583882
DistributeOctTree,565806,565826
DistributeOctTree,428343,428383
DistributeOctTree,510521,510631
DistributeOctTree,352357,352377
DistributeOctTree,348008,348018
DistributeOctTree,283134,283184
DistributeOctTree,275900,275940
DistributeOctTree,188662,188692
DistributeOctTree,183963,183983
DistributeOctTree,145940,145960
DistributeOctTree,144227,144257
computeOrientation,547421,547552
computeOrientation,651501,651581
computeOrientation,351135,351245
computeOrientation,378126,378216
computeOrientation,329192,329282
computeOrientation,326958,327038
computeOrientation,310195,310266
computeOrientation,302471,302561
computeOrientation,299375,299435
computeOrientation,329553,329643
computeOrientation,292312,292392
computeOrientation,402303,402392
computeOrientation,259849,259949
computeOrientation,316457,316548
computeOrientation,253628,253718
ComputeKeyPointsOctTree,12938271,12938301
GaussianBlur,152513,152583
computeOrientation,249820,249900
ComputeKeyPointsOctTree,12974470,12974510
GaussianBlur,135009,135079
computeDescriptors,5615336,5615496
GaussianBlur,97928,97968
computeDescriptors,5649080,5649241
GaussianBlur,100213,100303
computeDescriptors,4644640,4644671
GaussianBlur,90433,90503
computeDescriptors,4771644,4771755
GaussianBlur,121884,121964
computeDescriptors,3830948,3831008
GaussianBlur,67770,67850
computeDescriptors,3894791,3894921
GaussianBlur,73731,73811
computeDescriptors,3197410,3197440
GaussianBlur,58923,58993
computeDescriptors,3307352,3307472
GaussianBlur,57761,57821
computeDescriptors,2624751,2624771
GaussianBlur,55677,55747
computeDescriptors,2711368,2711439
GaussianBlur,53933,53994
computeDescriptors,2199455,2199495
GaussianBlur,51589,51649
computeDescriptors,2306570,2306701
GaussianBlur,57130,57190
computeDescriptors,1809184,1809214
GaussianBlur,47341,47391
computeDescriptors,1830125,1830225
GaussianBlur,51599,51669
computeDescriptors,1547723,1547743
computeDescriptors,1590946,1591036
Track,1001184753,1001185004
GrabImageStereo,1052431743,1052431773
ComputePyramid,763106,763236
ComputePyramid,769488,769578
DistributeOctTree,1330655,1330765
DistributeOctTree,1231365,1231415
DistributeOctTree,849922,849973
DistributeOctTree,817020,817040
DistributeOctTree,596796,596887
DistributeOctTree,569273,569293
DistributeOctTree,462238,462318
DistributeOctTree,426650,426680
DistributeOctTree,365512,365572
DistributeOctTree,354000,354050
DistributeOctTree,274858,274868
DistributeOctTree,277624,277644
DistributeOctTree,186518,186548
DistributeOctTree,185917,185947
DistributeOctTree,143576,143606
DistributeOctTree,148466,148496
computeOrientation,584032,584112
computeOrientation,487145,487246
computeOrientation,329423,329493
computeOrientation,365602,365692
computeOrientation,319725,319814
computeOrientation,320917,321017
computeOrientation,303072,303172
computeOrientation,297963,298072
computeOrientation,315235,315336
computeOrientation,297561,297651
computeOrientation,289757,289847
computeOrientation,336607,336667
computeOrientation,249359,249449
computeOrientation,262013,262073
computeOrientation,264248,264348
ComputeKeyPointsOctTree,12659936,12659966
computeOrientation,229350,229420
ComputeKeyPointsOctTree,12724179,12724209
GaussianBlur,161751,161811
GaussianBlur,385590,385660
computeDescriptors,5610947,5611007
computeDescriptors,5410050,5410090
GaussianBlur,107136,107205
GaussianBlur,63052,63082
computeDescriptors,4630714,4630754
computeDescriptors,4617909,4617979
GaussianBlur,85344,85404
GaussianBlur,72690,72749
computeDescriptors,3867829,3867970
computeDescriptors,3835758,3835788
GaussianBlur,77028,77098
GaussianBlur,144949,144999
computeDescriptors,3193123,3193133
computeDescriptors,3110605,3110625
GaussianBlur,59034,59074
GaussianBlur,107847,107887
computeDescriptors,2638578,2638628
computeDescriptors,2598862,2598872
GaussianBlur,57720,57761
GaussianBlur,114320,114360
computeDescriptors,2205956,2205976
computeDescriptors,2168144,2168194
GaussianBlur,51930,52010
GaussianBlur,70185,70225
computeDescriptors,1811579,1811599
computeDescriptors,1804636,1804656
GaussianBlur,45417,45477
GaussianBlur,56238,56279
computeDescriptors,1517956,1517985
computeDescriptors,1508808,1508838
Track,1096668566,1096668837
GrabImageStereo,1146144673,1146144783
ComputePyramid,606294,606485
ComputePyramid,925358,925548
DistributeOctTree,1313553,1313723
DistributeOctTree,1189224,1189314
DistributeOctTree,806929,806959
DistributeOctTree,816017,816118
DistributeOctTree,570526,570565
DistributeOctTree,572229,572249
DistributeOctTree,427582,427612
DistributeOctTree,442981,443011
DistributeOctTree,420988,421058
DistributeOctTree,343980,344011
DistributeOctTree,238518,238538
DistributeOctTree,278184,278214
DistributeOctTree,183503,183523
DistributeOctTree,183382,183412
DistributeOctTree,145440,145450
DistributeOctTree,144959,144978
computeOrientation,531732,531811
computeOrientation,341446,341536
computeOrientation,343620,343710
computeOrientation,338610,338701
computeOrientation,340243,340323
computeOrientation,380020,380080
computeOrientation,320054,320104
computeOrientation,272363,272414
computeOrientation,346385,346525
computeOrientation,320896,320966
computeOrientation,336917,337017
computeOrientation,405449,405630
computeOrientation,388266,388416
computeOrientation,382455,382555
computeOrientation,416800,416920
ComputeKeyPointsOctTree,12340581,12340621
computeOrientation,409105,409206
ComputeKeyPointsOctTree,12691395,12691415
GaussianBlur,169125,169205
GaussianBlur,473379,473429
computeDescriptors,5758921,5758981
GaussianBlur,89572,89632
computeDescriptors,5627960,5628000
GaussianBlur,90745,90815
computeDescriptors,4709696,4709756
GaussianBlur,75936,76006
computeDescriptors,4706630,4706690
GaussianBlur,93950,93991
computeDescriptors,3927092,3927152
GaussianBlur,71317,71367
computeDescriptors,3926371,3926411
GaussianBlur,65395,65435
computeDescriptors,3244401,3244421
GaussianBlur,57461,57521
computeDescriptors,3228831,3228871
GaussianBlur,51580,51629
computeDescriptors,2700397,2700437
GaussianBlur,59264,59284
computeDescriptors,2696288,2696328
GaussianBlur,58553,58613
computeDescriptors,2246745,2246775
GaussianBlur,49996,50026
computeDescriptors,2233359,2233390
GaussianBlur,51950,51960
computeDescriptors,1852237,1852278
GaussianBlur,51348,51379
computeDescriptors,1864641,1864681
GaussianBlur,49635,49665
computeDescriptors,1544396,1544436
computeDescriptors,1542482,1542502
Track,931477392,931477661
GrabImageStereo,981641145,981641226
ComputePyramid,644387,644478
ComputePyramid,732708,732808
DistributeOctTree,1215013,1215084
DistributeOctTree,1226846,1226926
DistributeOctTree,849922,849962
DistributeOctTree,815887,815967
DistributeOctTree,570546,570566
DistributeOctTree,575996,576026
DistributeOctTree,426990,427020
DistributeOctTree,440997,441077
DistributeOctTree,351325,351355
DistributeOctTree,355192,355213
DistributeOctTree,246464,246484
DistributeOctTree,273856,273886
DistributeOctTree,185316,185346
DistributeOctTree,181769,181789
DistributeOctTree,144517,144537
DistributeOctTree,140410,140430
computeOrientation,484701,484791
computeOrientation,367686,367766
computeOrientation,466345,466426
computeOrientation,335253,335414
computeOrientation,330975,331055
computeOrientation,371774,371884
computeOrientation,305317,305397
computeOrientation,335995,336086
computeOrientation,404156,404307
computeOrientation,343149,343259
computeOrientation,317861,317951
computeOrientation,338671,338771
computeOrientation,294957,295027
computeOrientation,293794,293854
computeOrientation,343610,343680
ComputeKeyPointsOctTree,12533620,12533650
computeOrientation,426389,426459
ComputeKeyPointsOctTree,12481330,12481370
GaussianBlur,180757,180807
GaussianBlur,373257,373297
computeDescriptors,5605295,5605355
computeDescriptors,5456639,5456739
GaussianBlur,98690,98760
GaussianBlur,75876,75976
computeDescriptors,4596628,4596648
computeDescriptors,4636064,4636114
GaussianBlur,78781,78851
GaussianBlur,73040,73121
computeDescriptors,3855385,3855405
GaussianBlur,67490,67560
computeDescriptors,3871185,3871235
GaussianBlur,63361,63432
computeDescriptors,3171922,3171941
GaussianBlur,62349,62379
computeDescriptors,3188815,3188875
GaussianBlur,50066,50106
computeDescriptors,2654688,2654708
GaussianBlur,58282,58312
computeDescriptors,2646553,2646583
GaussianBlur,51328,51368
computeDescriptors,2225534,2225564
GaussianBlur,46589,46630
computeDescriptors,2207750,2207771
GaussianBlur,45928,45968
computeDescriptors,1813262,1813292
GaussianBlur,44174,44204
computeDescriptors,1850484,1850564
GaussianBlur,43624,43674
computeDescriptors,1521683,1521693
computeDescriptors,1533125,1533155
Track,989249662,989249922
GrabImageStereo,1038538331,1038538361
ComputePyramid,692580,692720
ComputePyramid,917762,917912
DistributeOctTree,1223790,1223850
DistributeOctTree,1224822,1224873
DistributeOctTree,854170,854260
DistributeOctTree,852336,852366
DistributeOctTree,585855,585945
DistributeOctTree,578131,578181
DistributeOctTree,438512,438532
DistributeOctTree,453862,453892
DistributeOctTree,345905,345935
DistributeOctTree,348329,348349
DistributeOctTree,274517,274537
DistributeOctTree,236986,237016
DistributeOctTree,183823,183843
DistributeOctTree,179565,179595
DistributeOctTree,172702,172732
DistributeOctTree,144978,144998
computeOrientation,504579,504680
computeOrientation,377064,377154
computeOrientation,300347,300417
computeOrientation,342437,342507
computeOrientation,263336,263416
computeOrientation,358799,358869
computeOrientation,276801,276881
computeOrientation,324273,324353
computeOrientation,312871,312951
computeOrientation,287091,290027
computeOrientation,310617,310687
computeOrientation,289035,289116
computeOrientation,300126,300196
computeOrientation,255300,255381
ComputeKeyPointsOctTree,12216190,12216210
computeOrientation,341746,341836
GaussianBlur,171459,171539
computeOrientation,265981,266061
ComputeKeyPointsOctTree,12285755,12285764
GaussianBlur,122385,122475
computeDescriptors,5622898,5622939
GaussianBlur,101855,101926
computeDescriptors,5721387,5721447
GaussianBlur,91747,91807
computeDescriptors,4625673,4625693
GaussianBlur,77699,77759
computeDescriptors,4697631,4697661
GaussianBlur,81086,81156
computeDescriptors,3882767,3882797
GaussianBlur,74794,74834
computeDescriptors,3905922,3905941
GaussianBlur,65345,65415
computeDescriptors,3194475,3194495
GaussianBlur,57450,57511
computeDescriptors,3245072,3245092
GaussianBlur,54404,54434
computeDescriptors,2653104,2653134
GaussianBlur,62079,62140
computeDescriptors,2708171,2708200
GaussianBlur,54014,54074
computeDescriptors,2211758,2211778
GaussianBlur,48704,48724
computeDescriptors,2253989,2254009
GaussianBlur,47351,47381
computeDescriptors,1818773,1818793
GaussianBlur,43995,44024
computeDescriptors,1832569,1832589
GaussianBlur,44656,44706
computeDescriptors,1523716,1523746
computeDescriptors,1568763,1568783
Track,865538260,865538501
GrabImageStereo,916967688,916967708
ComputePyramid,704863,704994
ComputePyramid,911671,911861
DistributeOctTree,1264808,1264868
DistributeOctTree,1331476,1331627
DistributeOctTree,811449,811539
DistributeOctTree,832108,832138
DistributeOctTree,597257,597327
DistributeOctTree,573922,573942
DistributeOctTree,439705,439735
DistributeOctTree,445355,445385
DistributeOctTree,352316,352356
DistributeOctTree,347577,347607
DistributeOctTree,236975,237005
DistributeOctTree,202429,202458
DistributeOctTree,233498,233528
DistributeOctTree,167291,167311
DistributeOctTree,178793,178813
DistributeOctTree,146952,146982
computeOrientation,1852867,1852958
computeOrientation,1615332,1615442
computeOrientation,368918,369008
computeOrientation,411670,411761
computeOrientation,342638,342698
computeOrientation,374900,374970
computeOrientation,285178,285248
computeOrientation,438111,438271
computeOrientation,343099,343180
computeOrientation,294876,294956
computeOrientation,478639,478740
computeOrientation,315285,315376
computeOrientation,341967,342027
computeOrientation,251373,251443
ComputeKeyPointsOctTree,13920191,13920221
GaussianBlur,136231,136302
computeOrientation,390580,390660
computeOrientation,346265,346335
ComputeKeyPointsOctTree,14359495,14359506
GaussianBlur,126583,126653
computeDescriptors,5527435,5527476
GaussianBlur,101414,101474
computeDescriptors,5555078,5555118
GaussianBlur,104150,104210
computeDescriptors,4606446,4606466
GaussianBlur,73011,73041
computeDescriptors,4598731,4598752
GaussianBlur,56989,57030
computeDescriptors,3873758,3873878
GaussianBlur,74764,74874
computeDescriptors,3827990,3828010
GaussianBlur,61499,61529
computeDescriptors,3167043,3167063
GaussianBlur,55146,55236
computeDescriptors,3183634,3183644
GaussianBlur,53994,54054
computeDescriptors,2655109,2655139
GaussianBlur,54485,54555
computeDescriptors,2639750,2639780
GaussianBlur,53914,53984
computeDescriptors,2190416,2190446
GaussianBlur,46148,46208
computeDescriptors,2200385,2200415
GaussianBlur,47892,47952
computeDescriptors,1807030,1807060
GaussianBlur,42552,42602
computeDescriptors,1818663,1818693
GaussianBlur,43474,43544
computeDescriptors,1545799,1545819
computeDescriptors,1522804,1522834
Track,779352224,779352484
GrabImageStereo,830157530,830157550
ComputePyramid,709633,709753
ComputePyramid,857236,857366
DistributeOctTree,1239040,1239100
DistributeOctTree,1231144,1231174
DistributeOctTree,782152,782182
DistributeOctTree,815656,815676
DistributeOctTree,560757,560787
DistributeOctTree,572720,572750
DistributeOctTree,424786,424816
DistributeOctTree,444153,444173
DistributeOctTree,342027,342047
DistributeOctTree,350203,350223
DistributeOctTree,236624,236654
DistributeOctTree,234932,234962
DistributeOctTree,206416,206436
DistributeOctTree,175978,175998
DistributeOctTree,153124,153144
DistributeOctTree,168604,168624
computeOrientation,580304,580394
computeOrientation,571778,571868
computeOrientation,292803,292902
computeOrientation,318632,318692
computeOrientation,297691,297761
computeOrientation,308522,308582
computeOrientation,290027,290107
computeOrientation,285088,285158
computeOrientation,268887,268977
computeOrientation,269688,269798
computeOrientation,269818,269909
computeOrientation,267654,267734
computeOrientation,267283,267353
computeOrientation,270570,270659
computeOrientation,275889,275960
ComputeKeyPointsOctTree,12025213,12025233
computeOrientation,243137,243197
ComputeKeyPointsOctTree,11935520,11935540
GaussianBlur,150389,150419
GaussianBlur,353048,353088
computeDescriptors,5573403,5573443
computeDescriptors,5403768,5403808
GaussianBlur,85815,85895
GaussianBlur,89451,89512
computeDescriptors,4595255,4595275
computeDescriptors,4600044,4600074
GaussianBlur,83741,83791
GaussianBlur,80264,80334
computeDescriptors,3797872,3797892
GaussianBlur,69463,69513
computeDescriptors,3817399,3817450
GaussianBlur,65215,65276
computeDescriptors,3151652,3151672
GaussianBlur,62480,62540
computeDescriptors,3183092,3183112
GaussianBlur,68141,68201
computeDescriptors,2627857,2627877
GaussianBlur,50197,50256
computeDescriptors,2622557,2622587
GaussianBlur,55457,55527
computeDescriptors,2179865,2179875
GaussianBlur,61799,61829
computeDescriptors,2177521,2177541
GaussianBlur,44376,44396
computeDescriptors,1829033,1829063
GaussianBlur,41330,41360
computeDescriptors,1814484,1814504
GaussianBlur,43223,43263
computeDescriptors,1516382,1516403
computeDescriptors,1509359,1509389
Track,772203187,772203457
GrabImageStereo,820231437,820231457
ComputePyramid,659246,659346
ComputePyramid,863307,863408
DistributeOctTree,1188041,1188091
DistributeOctTree,1210004,1210084
DistributeOctTree,787382,787412
DistributeOctTree,807511,807541
DistributeOctTree,564424,564464
DistributeOctTree,589011,589081
DistributeOctTree,443632,443662
DistributeOctTree,461717,461797
DistributeOctTree,347788,347808
DistributeOctTree,261953,261973
DistributeOctTree,341626,341656
DistributeOctTree,180196,180216
DistributeOctTree,228709,228729
DistributeOctTree,140640,140660
DistributeOctTree,204653,204673
computeOrientation,453060,453150
DistributeOctTree,165909,165929
computeOrientation,273135,273205
computeOrientation,378336,378446
computeOrientation,254969,255039
computeOrientation,288444,288534
computeOrientation,248868,248958
computeOrientation,293073,293173
computeOrientation,291941,292011
computeOrientation,285949,286019
computeOrientation,282953,283043
computeOrientation,277634,277713
computeOrientation,275009,275079
computeOrientation,271071,271131
computeOrientation,269948,270039
ComputeKeyPointsOctTree,11536043,11536073
GaussianBlur,127395,127455
computeOrientation,316968,317069
computeOrientation,184995,185066
ComputeKeyPointsOctTree,11780202,11780231
GaussianBlur,122214,122274
computeDescriptors,5559496,5559597
GaussianBlur,82358,82408
computeDescriptors,5569545,5569695
GaussianBlur,92357,92417
computeDescriptors,4633036,4633056
GaussianBlur,77589,77659
computeDescriptors,4616905,4616935
GaussianBlur,68963,69023
computeDescriptors,3818202,3818222
GaussianBlur,61358,61428
computeDescriptors,3814255,3814275
GaussianBlur,64504,64544
computeDescriptors,3160088,3160118
GaussianBlur,59294,59333
computeDescriptors,3200405,3200415
GaussianBlur,54524,54584
computeDescriptors,2637294,2637324
GaussianBlur,57500,57551
computeDescriptors,2643156,2643176
GaussianBlur,130331,130381
computeDescriptors,2212308,2212328
GaussianBlur,51670,51710
computeDescriptors,2193672,2193733
GaussianBlur,47651,47691
computeDescriptors,1818963,1818983
GaussianBlur,40628,40679
computeDescriptors,1819855,1819875
GaussianBlur,45978,46008
computeDescriptors,1520049,1520079
computeDescriptors,1518115,1518145
Track,697016864,697017115
GrabImageStereo,745103002,745103023
ComputePyramid,707469,707599
ComputePyramid,774016,774116
DistributeOctTree,1168574,1168593
DistributeOctTree,1209392,1209472
DistributeOctTree,786019,786049
DistributeOctTree,802190,802251
DistributeOctTree,551509,551539
DistributeOctTree,583360,583430
DistributeOctTree,446277,446347
DistributeOctTree,443532,443612
DistributeOctTree,343941,343971
DistributeOctTree,347568,347648
DistributeOctTree,236034,236064
DistributeOctTree,241534,241554
DistributeOctTree,180056,180075
DistributeOctTree,148886,148916
DistributeOctTree,206016,206096
DistributeOctTree,151521,151541
computeOrientation,526190,526271
computeOrientation,377355,377435
computeOrientation,280960,281070
computeOrientation,303824,303914
computeOrientation,237847,237917
computeOrientation,302231,302311
computeOrientation,314735,314805
computeOrientation,301840,301930
computeOrientation,291099,291169
computeOrientation,295137,295227
computeOrientation,293393,293473
computeOrientation,269348,269438
computeOrientation,277523,277593
computeOrientation,269918,269999
computeOrientation,268496,268576
ComputeKeyPointsOctTree,11797755,11797785
GaussianBlur,143045,143115
computeOrientation,306238,306328
ComputeKeyPointsOctTree,11988871,11988901
GaussianBlur,114410,114489
computeDescriptors,5530088,5530128
GaussianBlur,109600,109650
computeDescriptors,5526141,5526201
GaussianBlur,76177,76237
computeDescriptors,4591295,4591315
GaussianBlur,79573,79653
computeDescriptors,4578051,4578071
GaussianBlur,77358,77428
computeDescriptors,3829994,3830014
GaussianBlur,70215,70285
computeDescriptors,3805376,3805417
GaussianBlur,60467,60527
computeDescriptors,3172652,3172682
GaussianBlur,59054,59114
computeDescriptors,3201708,3201738
GaussianBlur,57250,57290
computeDescriptors,2639659,2639679
GaussianBlur,60396,60416
computeDescriptors,2629410,2629430
GaussianBlur,51298,51358
computeDescriptors,2189635,2189665
GaussianBlur,47151,47201
computeDescriptors,2187371,2187381
GaussianBlur,48162,48202
computeDescriptors,1815246,1815266
GaussianBlur,128397,128437
computeDescriptors,1803953,1803983
GaussianBlur,39305,39365
computeDescriptors,1518195,1518225
computeDescriptors,1517584,1517614
Track,673064172,673064432
GrabImageStereo,720882992,720883032
ComputePyramid,671509,671759
ComputePyramid,842287,842408
DistributeOctTree,1227206,1227306
DistributeOctTree,1237286,1237376
DistributeOctTree,781991,782021
DistributeOctTree,835043,835073
DistributeOctTree,563582,563612
DistributeOctTree,551179,551198
DistributeOctTree,423363,423393
DistributeOctTree,423233,423273
DistributeOctTree,342238,342267
DistributeOctTree,348619,348649
DistributeOctTree,262865,262884
DistributeOctTree,235733,235743
DistributeOctTree,185186,185216
DistributeOctTree,202178,202208
DistributeOctTree,140660,140690
DistributeOctTree,150459,150479
computeOrientation,495161,495261
computeOrientation,375000,375080
computeOrientation,317810,317891
computeOrientation,304986,305076
computeOrientation,308262,308362
computeOrientation,261843,261923
computeOrientation,293904,293984
computeOrientation,297681,297751
computeOrientation,290367,290437
computeOrientation,286450,286540
computeOrientation,282543,282613
computeOrientation,278455,278525
computeOrientation,276772,276852
computeOrientation,305907,305987
computeOrientation,262024,262103
ComputeKeyPointsOctTree,11869651,11869671
computeOrientation,242756,242826
ComputeKeyPointsOctTree,11743629,11743660
GaussianBlur,155208,155308
GaussianBlur,329222,329252
computeDescriptors,5553033,5553073
computeDescriptors,5373959,5373999
GaussianBlur,103940,104000
GaussianBlur,217638,217678
computeDescriptors,4592418,4592438
computeDescriptors,4472318,4472338
GaussianBlur,82128,82198
GaussianBlur,191859,191899
computeDescriptors,3834553,3834613
computeDescriptors,3746393,3746423
GaussianBlur,73671,73752
GaussianBlur,131844,131844
computeDescriptors,3171840,3171860
computeDescriptors,3120481,3120511
GaussianBlur,63712,63793
GaussianBlur,45898,45929
computeDescriptors,2649868,2649899
computeDescriptors,2635981,2636001
GaussianBlur,61147,61197
GaussianBlur,113979,114019
computeDescriptors,2219702,2219732
computeDescriptors,2176820,2176840
GaussianBlur,49535,49606
GaussianBlur,27222,27263
computeDescriptors,1801559,1801569
GaussianBlur,43383,43413
computeDescriptors,1827880,1827910
GaussianBlur,25699,25729
computeDescriptors,1518606,1518625
computeDescriptors,1535118,1535138
Track,657783731,657783971
GrabImageStereo,705723891,705723921
ComputePyramid,696127,696237
ComputePyramid,897123,897243
DistributeOctTree,1465424,1465474
DistributeOctTree,1404537,1404607
DistributeOctTree,792982,793012
DistributeOctTree,813723,813753
DistributeOctTree,551549,551579
DistributeOctTree,564143,564163
DistributeOctTree,420137,420167
DistributeOctTree,427231,427251
DistributeOctTree,341766,341796
DistributeOctTree,341215,341245
DistributeOctTree,232496,232517
DistributeOctTree,262474,262494
DistributeOctTree,183272,183292
DistributeOctTree,204763,204783
DistributeOctTree,164045,164065
DistributeOctTree,148144,148164
computeOrientation,2051810,2051900
computeOrientation,1969962,1970052
computeOrientation,308122,308202
computeOrientation,341095,341185
computeOrientation,297231,297311
computeOrientation,302240,302341
computeOrientation,284376,284446
computeOrientation,283043,283163
computeOrientation,279677,279758
computeOrientation,338450,338550
computeOrientation,302771,302881
computeOrientation,293734,293824
computeOrientation,248336,248407
computeOrientation,256903,256994
computeOrientation,233258,233338
ComputeKeyPointsOctTree,14076789,14076809
GaussianBlur,133286,133356
computeOrientation,294776,294877
ComputeKeyPointsOctTree,14055919,14055949
GaussianBlur,117586,117666
computeDescriptors,5503387,5503437
computeDescriptors,5524307,5524357
GaussianBlur,160258,160307
GaussianBlur,74483,74533
computeDescriptors,4617185,4617285
computeDescriptors,4557241,4557261
GaussianBlur,84522,84592
GaussianBlur,198652,198702
computeDescriptors,3738749,3738779
computeDescriptors,3909567,3909677
GaussianBlur,127685,127725
GaussianBlur,180897,180947
computeDescriptors,3162633,3162653
GaussianBlur,53253,53303
computeDescriptors,3239099,3239139
GaussianBlur,55366,55427
computeDescriptors,2614891,2614921
GaussianBlur,52520,52581
computeDescriptors,2772163,2772213
GaussianBlur,58793,58853
computeDescriptors,2214633,2214653
GaussianBlur,50206,50236
computeDescriptors,2304124,2304184
GaussianBlur,51108,51138
computeDescriptors,1808402,1808432
GaussianBlur,42392,42432
computeDescriptors,1898856,1898896
GaussianBlur,49615,49645
computeDescriptors,1518376,1518406
computeDescriptors,1596546,1596575
Track,1109155797,1109156058
GrabImageStereo,1160147428,1160147448
ComputePyramid,680086,680186
ComputePyramid,857386,857507
DistributeOctTree,1181068,1181138
DistributeOctTree,1170778,1170848
DistributeOctTree,777342,777392
DistributeOctTree,785538,785568
DistributeOctTree,551078,551098
DistributeOctTree,549225,549255
DistributeOctTree,415327,415357
DistributeOctTree,424465,424505
DistributeOctTree,331476,331506
DistributeOctTree,342638,342658
DistributeOctTree,253246,253286
DistributeOctTree,263145,263165
DistributeOctTree,204162,204182
DistributeOctTree,205234,205254
DistributeOctTree,159557,159577
DistributeOctTree,143416,143436
computeOrientation,2073872,2073992
computeOrientation,2085485,2085615
computeOrientation,368668,368758
computeOrientation,362276,362396
computeOrientation,333541,333630
computeOrientation,356625,356715
computeOrientation,242736,242816
computeOrientation,328190,328250
computeOrientation,280889,280979
computeOrientation,311147,311217
computeOrientation,265490,265570
computeOrientation,272293,272363
computeOrientation,255911,255992
computeOrientation,276961,277022
computeOrientation,251443,251543
ComputeKeyPointsOctTree,13177082,13177112
computeOrientation,229290,229360
ComputeKeyPointsOctTree,13479793,13479823
GaussianBlur,150508,150579
GaussianBlur,321117,321157
computeDescriptors,5565255,5565295
computeDescriptors,5408734,5408804
GaussianBlur,96294,96355
GaussianBlur,93670,93740
computeDescriptors,4597387,4597417
GaussianBlur,77178,77218
computeDescriptors,4602969,4602989
GaussianBlur,87317,87377
computeDescriptors,3779507,3779537
GaussianBlur,141932,141982
computeDescriptors,3822941,3822960
GaussianBlur,59704,59734
computeDescriptors,3173303,3173333
computeDescriptors,3176620,3176670
GaussianBlur,129539,129589
GaussianBlur,61489,61558
computeDescriptors,2632074,2632114
computeDescriptors,2625602,2625612
GaussianBlur,67209,67279
GaussianBlur,38825,38835
computeDescriptors,2191098,2191118
computeDescriptors,2185857,2185898
GaussianBlur,49895,49956
GaussianBlur,30799,30829
computeDescriptors,1806819,1806839
GaussianBlur,42602,42662
computeDescriptors,1837427,1837448
GaussianBlur,25419,25439
computeDescriptors,1508696,1508716
computeDescriptors,1514558,1514588
Track,1063496748,1063497039
GrabImageStereo,1112856973,1112857004
ComputePyramid,641401,641541
ComputePyramid,842518,842728
DistributeOctTree,1169586,1169686
DistributeOctTree,1484230,1484280
DistributeOctTree,771321,771341
DistributeOctTree,823531,823561
DistributeOctTree,593109,593239
DistributeOctTree,423173,423193
DistributeOctTree,571838,571868
DistributeOctTree,329382,329403
DistributeOctTree,430396,430416
DistributeOctTree,259979,260029
DistributeOctTree,182340,182401
DistributeOctTree,145420,145449
DistributeOctTree,340755,340785
DistributeOctTree,275429,275449
DistributeOctTree,192560,192590
DistributeOctTree,145991,146021
computeOrientation,1814885,1814965
computeOrientation,730753,730833
computeOrientation,430326,430426
computeOrientation,475633,475693
computeOrientation,348690,348790
computeOrientation,378877,378947
computeOrientation,326567,326637
computeOrientation,345063,345133
computeOrientation,307530,307611
computeOrientation,347777,347848
computeOrientation,280739,280830
computeOrientation,379739,379839
computeOrientation,366634,366714
computeOrientation,388266,388346
computeOrientation,376693,376784
ComputeKeyPointsOctTree,13229148,13229179
GaussianBlur,138677,138737
computeOrientation,357025,357116
ComputeKeyPointsOctTree,13331856,13331886
GaussianBlur,214031,214071
computeDescriptors,5559224,5559254
GaussianBlur,150079,150149
computeDescriptors,5517955,5517995
GaussianBlur,96475,96535
computeDescriptors,4637643,4637674
GaussianBlur,83991,84061
computeDescriptors,4619098,4619118
GaussianBlur,80053,80113
computeDescriptors,3857265,3857415
GaussianBlur,70094,70185
computeDescriptors,3836736,3836746
GaussianBlur,60686,60716
computeDescriptors,3182941,3183051
GaussianBlur,145028,145119
computeDescriptors,3183261,3183291
GaussianBlur,56107,56148
computeDescriptors,2692038,2692148
computeDescriptors,2629619,2629639
GaussianBlur,62340,62390
GaussianBlur,37291,37361
computeDescriptors,2217938,2217978
computeDescriptors,2269837,2269887
GaussianBlur,125101,125151
GaussianBlur,105502,105532
computeDescriptors,1818081,1818101
GaussianBlur,43173,43243
computeDescriptors,1873637,1873667
GaussianBlur,26421,26481
computeDescriptors,1523836,1523876
computeDescriptors,1610131,1610192
Track,918171736,918172177
GrabImageStereo,968038717,968038737
ComputePyramid,674164,674305
